stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 spike 
-14602.423 1.611 1081.951 -972.547 -7.431 -474.043 -862.860 -331.370 -1141.525 -753.173 -655.309 -1809.007 -643.486 -979.249 -2476.489 -535.993 -1296.709 -3130.621 0 
-32997.955 1.266 979.924 961.511 -188.957 -6.594 1351.229 386.476 -288.544 1740.947 961.909 -570.495 2130.666 1537.343 -852.445 2512.590 2101.268 -1128.756 0 
-1594974.224 1.346 465.791 -30.200 -3.895 464.794 318.886 -647.929 625.603 667.971 -1291.964 786.411 1017.057 -1935.998 947.219 1359.160 -2567.151 1104.811 1 
-26154.521 1.437 185.657 -40.622 180.572 14.562 -477.496 773.607 -126.683 -914.370 1366.642 -267.929 -1351.245 1959.677 -409.174 -1779.382 2540.851 -547.594 1 
-10509.423 1.322 1832.305 -814.546 -847.570 1416.209 -551.985 -272.298 1819.475 -289.424 302.974 2222.741 -26.863 878.247 2626.008 230.447 1442.013 3021.209 0 
-684988.507 1.171 234.557 -49.464 63.072 -424.152 413.103 84.305 165.832 875.670 105.537 755.815 1338.237 126.770 1345.799 1791.553 147.577 1923.983 1 
-82299.726 0.734 2606.839 4.629 2599.837 190.869 300.868 3279.946 301.295 597.108 3960.055 411.721 893.348 4640.164 522.147 1183.663 5306.671 630.364 0 
-13777.545 1.388 900.628 8.967 900.566 5.546 -313.035 1541.820 223.737 -635.038 2183.074 441.928 -957.041 2824.329 660.119 -1272.604 3452.758 873.946 0 
-61265.767 0.824 901.551 -193.102 -711.627 -518.741 459.552 -989.029 -762.856 1112.205 -1266.430 -1006.971 1764.858 -1543.832 -1251.086 2404.459 -1815.685 -1490.318 0 
-114173.622 1.693 453.252 429.351 -145.203 3.351 399.237 -541.590 -632.629 369.124 -937.978 -1268.608 339.010 -1334.365 -1904.588 309.499 -1722.825 -2527.848 0 
-1555548.975 1.381 801.996 -47.619 -236.987 -765.210 -785.216 -105.099 -732.718 -1522.813 26.789 -700.225 -2260.411 158.677 -667.732 -2983.256 287.927 -635.890 1 
-498157.466 1.456 1845.841 1837.979 18.656 169.164 2078.373 -559.075 -244.283 2318.767 -1136.806 -657.729 2559.161 -1714.536 -1071.175 2794.748 -2280.713 -1476.352 0 
-1575263.779 1.338 194.845 -210.819 -3.138 237.439 361.101 -392.529 -52.013 933.020 -781.920 -341.466 1504.940 -1171.310 -630.918 2065.422 -1552.913 -914.581 1 
-151322.427 0.507 1088.551 -175.780 -5.028 1092.626 -634.498 -558.709 879.281 -1093.215 -1112.389 665.936 -1551.933 -1666.070 452.590 -2001.476 -2208.676 243.512 0 
-1413534.230 0.675 2183.940 2183.698 -22.132 23.793 2763.659 -319.776 -347.089 3343.619 -617.420 -717.972 3923.580 -915.064 -1088.854 4491.942 -1206.755 -1452.319 0 
-36561.254 1.583 22.319 3.291 -18.665 -11.788 -721.673 -196.744 60.432 -1446.636 -374.823 132.652 -2171.600 -552.902 204.872 -2882.064 -727.420 275.647 1 
-1724773.919 1.607 239.307 -211.915 -93.414 -60.282 -567.634 110.078 567.853 -923.354 313.570 1195.989 -1279.074 517.062 1824.125 -1627.679 716.485 2439.698 1 
-8973642.557 1.946 540.229 -5.102 -454.666 -291.719 673.406 -363.354 -597.970 1351.913 -272.042 -904.222 2030.420 -180.729 -1210.473 2695.358 -91.243 -1510.599 1 
-4362521.902 1.681 1006.228 -5.888 3.411 -2332.446 -145.542 293.455 -1655.045 -285.196 583.498 -977.645 -424.850 873.542 -300.244 -561.711 1157.784 363.608 1 
-30431.666 1.139 486.843 16.090 55.991 -509.519 -581.295 -363.423 -337.118 -1178.681 -782.837 -164.718 -1776.067 -1202.251 7.683 -2361.505 -1613.276 176.636 0 
-1159063.465 0.939 1054.855 5.710 1017.451 278.354 450.084 1460.852 -132.045 894.459 1904.252 -542.444 1338.833 2347.653 -952.843 1774.320 2782.186 -1355.034 1 
-14674.108 1.953 577.118 12.747 -3.841 727.952 587.949 113.308 261.135 1163.152 230.457 -205.682 1738.354 347.607 -672.499 2302.053 462.413 -1129.979 0 
-2642868.355 0.667 630.726 -4.365 630.589 -12.398 -438.267 1182.273 -276.733 -872.169 1733.958 -541.068 -1306.072 2285.642 -805.404 -1731.296 2826.293 -1064.452 1 
-12606.087 1.193 830.500 -175.794 808.553 71.195 290.372 1284.680 415.422 756.539 1760.806 759.649 1222.706 2236.933 1103.876 1679.549 2703.537 1441.219 0 
-129558.840 1.420 2834.525 756.578 6.941 2731.680 1385.935 407.382 2809.510 2015.292 807.822 2887.341 2644.648 1208.263 2965.172 3261.417 1600.695 3041.446 0 
-6732338.777 0.973 1302.819 -520.801 -26.219 -1193.907 -774.893 9.255 -1898.662 -1028.984 44.729 -2603.417 -1283.075 80.203 -3308.171 -1532.085 114.968 -3998.831 1 
-1491873.148 0.855 796.744 -618.003 -502.827 6.275 -962.249 -739.124 629.298 -1306.495 -975.421 1252.322 -1650.741 -1211.719 1875.345 -1988.102 -1443.290 2485.908 1 
-1118242.392 1.639 49.328 16.300 -46.424 -3.520 376.297 -683.312 -168.672 736.294 -1320.201 -333.825 1096.290 -1957.090 -498.977 1449.087 -2581.241 -660.826 1 
-7724188.373 0.778 79.030 -32.792 90.574 -4.825 -302.347 -487.370 -399.566 -571.902 -1065.314 -794.307 -841.458 -1643.258 -1189.048 -1105.622 -2209.643 -1575.894 1 
-173949.961 1.068 234.425 31.338 -232.255 5.530 -608.660 -611.364 101.333 -1248.659 -990.473 197.136 -1888.657 -1369.582 292.939 -2515.856 -1741.109 386.826 1 
-294898.689 1.226 100.287 100.139 -4.519 3.054 709.487 0.264 440.286 1318.835 5.047 877.518 1928.183 9.829 1314.750 2525.344 14.517 1743.238 1 
-175048.204 1.586 1228.356 -10.152 -1572.900 1172.701 417.167 -1226.044 663.201 844.485 -879.188 153.701 1271.803 -532.332 -355.798 1690.574 -192.413 -855.108 0 
-32259.338 0.936 136.835 39.422 31.471 148.712 532.198 -316.398 -297.000 1024.975 -664.266 -742.711 1517.751 -1012.134 -1188.423 2000.673 -1353.046 -1625.220 1 
-1997568.977 1.006 16.028 -3.666 5.384 -14.646 -106.951 -412.691 -628.686 -210.237 -830.766 -1242.726 -313.522 -1248.841 -1856.767 -414.742 -1658.554 -2458.526 1 
-13613.136 0.726 155.501 -209.664 -14.192 96.784 196.828 -393.385 -406.681 603.321 -772.578 -910.145 1009.813 -1151.772 -1413.610 1408.176 -1523.381 -1907.005 0 
-50403.783 1.763 860.559 -82.062 -2040.617 -1959.864 -288.986 -1512.862 -1468.786 -495.909 -985.106 -977.709 -702.833 -457.350 -486.632 -905.618 59.850 -5.377 0 
-11334.548 1.075 40.952 -39.885 7.659 -5.253 -602.711 464.592 -197.449 -1165.536 921.524 -389.645 -1728.362 1378.457 -581.842 -2279.932 1826.251 -770.194 1 
-34423.406 1.681 1006.712 -434.514 9.801 -908.059 -15.289 370.187 -1414.885 403.937 730.573 -1921.710 823.162 1090.959 -2428.535 1234.003 1444.137 -2925.224 0 
-1964123.886 0.998 138.791 -106.254 -79.337 115.925 336.184 -398.353 -398.835 778.621 -717.369 -913.595 1221.058 -1036.384 -1428.356 1654.646 -1349.020 -1932.821 1 
-87293.950 1.682 887.509 -138.622 -777.540 -404.829 -671.692 -1285.027 -260.631 -1204.762 -1792.514 -116.432 -1737.832 -2300.002 27.766 -2260.240 -2797.339 169.081 0 
-30342.062 1.835 3201.201 2976.699 -1177.677 -5.026 3493.448 -1709.838 105.770 4010.197 -2241.998 216.567 4526.946 -2774.159 327.363 5033.359 -3295.676 435.944 0 
-231272.098 1.766 639.747 -518.690 -9.803 -374.353 -737.330 -426.668 -958.237 -955.969 -843.534 -1542.120 -1174.608 -1260.400 -2126.004 -1388.875 -1668.928 -2698.210 1 
-16519.093 1.392 924.607 -50.400 605.514 -779.489 -7.514 -109.511 -1001.752 35.371 -824.535 -1224.016 78.257 -1539.559 -1446.280 120.284 -2240.283 -1664.099 0 
-4955253.704 0.894 3496.786 -2663.176 5.565 -2266.048 -2940.729 660.833 -2029.217 -3218.283 1316.100 -1792.386 -3495.836 1971.367 -1555.555 -3767.839 2613.529 -1323.461 0 
-5128458.209 1.760 1587.827 1293.562 492.538 778.008 1626.998 1104.290 1055.643 1960.433 1716.041 1333.277 2293.869 2327.793 1610.912 2620.636 2927.309 1882.994 1 
-162057.196 1.849 37.014 4.931 12.720 -64.946 -386.075 123.291 565.441 -777.082 233.862 1195.828 -1168.089 344.433 1826.215 -1551.275 452.793 2443.994 1 
-256508.395 1.618 1527.898 1105.310 192.765 -2430.633 584.512 469.384 -1967.220 63.714 746.003 -1503.808 -457.084 1022.622 -1040.395 -967.466 1293.709 -586.250 0 
-2569673.872 0.504 3000.525 806.744 2913.744 -10.826 1116.962 2734.777 648.140 1427.181 2555.809 1307.105 1737.399 2376.842 1966.070 2041.412 2201.454 2611.856 0 
-32437.895 0.731 414.100 -75.988 -406.252 -25.760 7.864 -784.476 -667.956 91.716 -1162.700 -1310.152 175.567 -1540.924 -1952.348 257.742 -1911.584 -2581.700 0 
-95737.675 1.035 502.806 -486.322 126.650 -16.269 -454.952 874.810 25.844 -423.583 1622.969 67.956 -392.213 2371.128 110.068 -361.471 3104.325 151.338 0 
-13681.614 1.596 2673.677 25.453 -2673.546 -7.470 -502.624 -2808.226 -522.734 -1030.701 -2942.906 -1037.997 -1558.778 -3077.586 -1553.260 -2076.293 -3209.573 -2058.218 0 
-719034.411 1.255 1574.569 -157.457 8.750 -1566.652 -654.418 -535.467 -1705.785 -1151.379 -1079.683 -1844.919 -1648.339 -1623.900 -1984.052 -2135.361 -2157.232 -2120.403 0 
-28990.712 1.732 153.541 -91.483 -84.639 91.816 558.266 -232.465 436.017 1208.015 -380.290 780.217 1857.763 -528.116 1124.418 2494.517 -672.986 1461.735 1 
-269243.410 0.571 2195.300 -540.597 -9.721 -2127.676 -178.311 -304.074 -2714.707 183.974 -598.427 -3301.738 546.260 -892.780 -3888.769 901.300 -1181.245 -4464.060 0 
-11875.834 1.624 1262.197 -1550.513 2360.962 1610.031 -1335.129 1661.046 1448.080 -1119.745 961.131 1286.129 -904.361 261.215 1124.178 -693.285 -424.702 965.466 0 
-155493.588 1.802 908.392 905.398 39.430 -62.256 1153.391 475.250 495.471 1401.384 911.071 1053.199 1649.377 1346.891 1610.927 1892.411 1773.995 2157.500 0 
-14867.229 1.275 744.727 -271.415 62.254 -690.707 -944.464 359.989 -835.134 -1617.513 657.724 -979.561 -2290.561 955.459 -1123.989 -2950.149 1247.239 -1265.527 0 
-22347.617 0.845 48.761 15.226 -10.914 -64.944 -260.311 575.437 312.906 -535.849 1161.789 690.756 -811.387 1748.141 1068.606 -1081.415 2322.765 1438.899 1 
-195778.650 1.966 1068.772 898.448 578.837 -3.521 650.846 1202.666 331.191 403.245 1826.494 665.903 155.644 2450.322 1000.615 -87.006 3061.673 1328.633 0 
-2440989.648 1.600 284.785 -326.597 -10.369 148.803 -49.055 515.811 -307.930 228.487 1041.991 -764.663 506.029 1568.171 -1221.395 778.020 2083.828 -1668.993 1 
-90142.456 0.697 227.476 -18.319 -454.888 -57.188 137.812 229.200 -322.041 293.943 913.287 -586.893 450.073 1597.375 -851.746 603.082 2267.781 -1111.302 1 
-42015.078 0.521 22.725 9.495 -23.290 -11.551 -703.904 206.949 -35.035 -1417.304 437.188 -58.519 -2130.703 667.427 -82.003 -2829.834 893.062 -105.018 1 
-68402.522 0.594 69.678 28.911 -63.139 5.713 -146.376 -161.611 728.262 -321.663 -260.084 1450.812 -496.950 -358.556 2173.361 -668.731 -455.060 2881.459 1 
-31001.321 0.836 1200.629 -147.536 22.194 1191.323 320.564 431.909 1610.269 788.665 841.624 2029.215 1256.765 1251.339 2448.161 1715.504 1652.859 2858.728 0 
-79906.865 1.817 88.996 -39.295 31.499 73.376 -559.095 -322.785 481.776 -1078.895 -677.069 890.176 -1598.696 -1031.354 1298.576 -2108.100 -1378.552 1698.807 1 
-25228.094 0.978 43.195 -32.623 3.990 30.223 602.599 -25.095 427.901 1237.820 -54.180 825.579 1873.042 -83.265 1223.257 2495.559 -111.768 1612.982 1 
-489958.315 0.568 1314.394 34.850 -1917.874 110.776 -487.559 -1379.810 102.089 -1009.969 -841.746 93.402 -1532.379 -303.682 84.716 -2044.340 223.620 76.203 0 
-1946382.178 0.771 30.442 5.458 -21.618 20.727 155.685 296.179 683.250 305.912 613.975 1345.774 456.138 931.771 2008.298 603.360 1243.211 2657.571 1 
-48281.754 1.492 270.728 -224.528 204.684 -28.789 -8.156 23.131 665.993 208.215 -158.421 1360.775 424.587 -339.973 2055.557 636.631 -517.894 2736.443 0 
-47009.653 1.223 769.133 2125.200 -64.706 6.016 1419.157 -289.251 -110.531 713.114 -513.795 -227.078 7.071 -738.340 -343.625 -684.851 -958.394 -457.842 0 
-9232788.754 1.815 3057.165 784.547 2929.151 388.359 714.988 3152.523 -324.218 645.428 3375.895 -1036.796 575.869 3599.267 -1749.373 507.701 3818.172 -2447.699 0 
-82035.854 0.941 2659.265 4.512 43.606 -2658.904 -541.640 -292.415 -3047.888 -1087.791 -628.436 -3436.871 -1633.943 -964.457 -3825.855 -2169.171 -1293.758 -4207.058 0 
-1262396.406 0.533 727.805 -571.483 -32.428 509.136 27.314 266.017 848.066 626.111 564.461 1186.996 1224.908 862.906 1525.925 1811.728 1155.382 1858.076 0 
-100540.233 1.243 1073.304 94.901 -1069.061 -9.236 -31.212 -1239.397 -728.667 -157.326 -1409.733 -1448.097 -283.439 -1580.070 -2167.528 -407.030 -1746.999 -2872.571 0 
-292175.138 1.163 246.544 -3.357 -71.610 -345.359 22.085 -475.646 285.994 47.527 -879.683 917.347 72.969 -1283.720 1548.700 97.902 -1679.676 2167.426 1 
-94203.911 1.264 2563.737 -810.852 2672.176 -4.291 -281.787 2522.855 505.899 247.278 2373.533 1016.089 776.343 2224.212 1526.279 1294.826 2077.878 2026.265 0 
-563362.434 1.040 366.576 6.692 366.360 10.636 493.508 479.246 -548.620 980.324 592.131 -1107.876 1467.140 705.017 -1667.132 1944.219 815.644 -2215.203 1 
-18400.758 1.328 819.313 -198.764 -1244.240 1219.101 2.057 -1012.670 534.597 202.879 -781.101 -149.908 403.701 -549.532 -834.412 600.506 -322.594 -1505.227 0 
-5429104.261 1.151 1077.249 -16.912 1077.010 15.156 -52.861 1813.119 -123.949 -88.810 2549.229 -263.054 -124.758 3285.339 -402.159 -159.988 4006.726 -538.482 1 
-2399084.709 1.867 2992.830 -439.790 -2960.309 -13.649 -260.213 -3409.556 -586.737 -80.635 -3858.803 -1159.824 98.942 -4308.050 -1732.911 274.928 -4748.311 -2294.537 0 
-14666.039 1.700 761.671 9.742 697.538 305.757 754.020 722.620 216.760 1498.299 747.701 127.763 2242.577 772.783 38.766 2971.970 797.363 -48.451 0 
-1507427.549 0.508 2593.228 -2575.671 -254.067 161.873 -3072.463 -741.672 -117.302 -3569.254 -1229.278 -396.477 -4066.046 -1716.883 -675.652 -4552.902 -2194.737 -949.244 0 
-11514.275 0.689 9.264 3.118 7.777 -30.281 61.596 0.263 717.398 120.074 -7.251 1465.077 178.552 -14.765 2212.756 235.861 -22.128 2945.482 1 
-14831.162 1.663 90.965 90.511 4.254 8.012 263.379 725.784 -101.580 436.247 1447.315 -211.172 609.115 2168.845 -320.764 778.526 2875.945 -428.164 1 
-74878.486 1.909 92.398 -92.670 -88.103 -14.116 593.309 -96.227 288.979 1279.288 -104.352 592.075 1965.267 -112.476 895.170 2637.526 -120.438 1192.204 1 
-199304.788 1.174 1845.092 1835.376 -38.862 185.058 1992.362 237.999 864.178 2149.349 514.860 1543.297 2306.335 791.721 2222.417 2460.181 1063.044 2887.954 0 
-97977.973 1.246 2076.427 6.070 247.503 -2061.614 596.097 98.953 -2500.136 1186.124 -49.596 -2938.657 1776.152 -198.145 -3377.178 2354.378 -343.724 -3806.929 0 
-17759.792 1.991 280.750 -24.831 285.691 -77.358 -8.201 -135.975 -697.375 8.428 -557.642 -1317.391 25.058 -979.308 -1937.408 41.355 -1392.542 -2545.024 0 
-75078.818 0.834 301.576 214.737 47.724 -206.297 341.966 -663.253 -408.349 469.195 -1374.229 -610.400 596.424 -2085.206 -812.452 721.108 -2781.963 -1010.463 0 
-57870.304 1.657 569.599 7.013 -10.040 2104.767 182.764 -103.824 1381.707 358.514 -197.609 658.647 534.264 -291.394 -64.414 706.500 -383.303 -773.013 0 
-2687078.677 1.367 589.647 77.672 310.831 -495.010 724.809 647.715 -321.165 1371.947 984.599 -147.319 2019.084 1321.484 26.527 2653.278 1651.631 196.896 1 
-1939416.664 0.690 1942.118 7.262 12.067 -1942.067 153.023 351.468 -2594.800 298.783 690.870 -3247.534 444.543 1030.271 -3900.267 587.388 1362.884 -4539.946 0 
-159484.384 1.135 1769.377 -1584.298 196.331 762.987 -2274.871 -30.361 947.972 -2965.444 -257.053 1132.957 -3656.017 -483.744 1317.942 -4332.779 -705.902 1499.228 0 
-96020.989 1.319 261.957 -111.054 169.210 166.302 17.193 -307.141 731.229 145.440 -783.492 1296.156 273.688 -1259.843 1861.083 399.370 -1726.667 2414.711 1 
-2110910.215 1.690 527.504 526.370 13.472 -31.832 1025.837 -98.178 516.409 1525.304 -209.828 1064.649 2024.770 -321.478 1612.889 2514.248 -430.895 2150.164 1 
-58634.222 0.604 138.190 -33.225 -122.428 -54.807 251.888 -555.899 486.777 537.001 -989.370 1028.362 822.115 -1422.840 1569.946 1101.526 -1847.642 2100.699 1 
-238914.520 1.822 572.447 -582.071 82.709 -160.938 -535.582 -58.703 574.141 -489.093 -200.115 1309.220 -442.603 -341.527 2044.299 -397.044 -480.111 2764.677 0 
-28963.940 0.785 425.800 234.348 -297.232 -305.374 -514.708 -322.968 -277.930 -1263.764 -348.704 -250.487 -2012.819 -374.440 -223.043 -2746.894 -399.661 -196.149 0 
-9729415.825 1.380 298.429 266.744 -32.367 -979.667 270.670 -101.931 -232.911 274.596 -171.495 513.846 278.522 -241.059 1260.603 282.369 -309.232 1992.424 1 
-6459942.962 1.852 2073.232 2136.105 25.460 -303.069 2020.217 -365.814 326.196 1904.330 -757.088 955.462 1788.442 -1148.362 1584.727 1674.873 -1531.811 2201.407 0 
-84101.020 0.782 1788.897 -4.913 114.634 -2684.846 -411.956 378.119 -2112.665 -819.000 641.605 -1540.484 -1226.043 905.091 -968.304 -1624.946 1163.307 -407.566 0 
-167298.391 1.006 967.501 -4.612 -333.904 908.044 -405.075 -963.605 982.913 -805.539 -1593.307 1057.781 -1206.003 -2223.008 1132.649 -1598.457 -2840.115 1206.020 0 
-26774.768 1.583 978.157 12.749 60.694 1238.513 -410.125 -379.640 802.872 -833.000 -819.974 367.230 -1255.874 -1260.308 -68.411 -1670.290 -1691.835 -495.340 0 
-47575.474 1.798 207.857 -68.953 89.540 174.449 104.441 816.558 112.162 277.835 1543.576 49.876 451.229 2270.594 -12.411 621.155 2983.071 -73.452 1 
-851404.565 1.473 1454.687 655.905 1481.875 553.332 925.184 820.172 781.668 1194.464 158.468 1010.004 1463.743 -503.235 1238.340 1727.637 -1151.704 1462.109 0 
-43031.766 1.929 78.702 -78.380 -19.491 20.330 316.355 99.909 646.770 711.089 219.309 1273.211 1105.824 338.709 1899.652 1492.663 455.722 2513.565 1 
-608518.713 1.511 124.290 3.724 -206.728 17.232 -98.566 353.473 -470.837 -200.857 913.674 -958.906 -303.147 1473.875 -1446.975 -403.392 2022.872 -1925.282 1 
-44285.830 0.923 2967.960 -2790.208 -849.491 -549.450 -3522.432 -703.325 -478.864 -4254.657 -557.158 -408.278 -4986.881 -410.991 -337.691 -5704.461 -267.748 -268.516 0 
-112319.135 0.938 1664.112 -1553.234 725.496 -213.697 -1065.939 1295.241 -192.865 -578.645 1864.987 -172.033 -91.351 2434.733 -151.201 386.198 2993.083 -130.786 0 
-15579.872 0.971 18.124 13.584 -9.733 -7.017 279.811 -328.266 -631.645 546.038 -646.798 -1256.273 812.266 -965.331 -1880.901 1073.169 -1277.493 -2493.036 1 
-29094.449 1.125 2178.697 2025.743 -625.118 502.306 2307.159 -1275.636 747.523 2588.575 -1926.155 992.740 2869.990 -2576.673 1237.957 3145.778 -3214.181 1478.269 0 
-1582298.922 1.212 1102.405 99.725 -1097.813 -12.645 329.008 -1327.705 -688.721 558.291 -1557.598 -1364.797 787.573 -1787.490 -2040.873 1012.270 -2012.785 -2703.427 1 
-427431.578 1.231 35.359 -16.576 15.275 27.242 -722.037 144.194 -192.314 -1427.498 273.113 -411.870 -2132.959 402.031 -631.425 -2824.311 528.372 -846.590 1 
-38028.411 0.771 667.256 426.629 525.460 -4.197 584.491 240.280 671.267 742.353 -44.901 1346.731 900.215 -330.081 2022.195 1054.919 -609.558 2684.150 0 
-1958986.714 1.277 550.575 1701.293 -8.439 -397.987 1006.278 -241.286 -239.125 311.263 -474.132 -80.264 -383.752 -706.978 78.597 -1064.866 -935.168 234.281 1 
-114814.384 1.305 708.465 -828.814 -51.963 16.904 -478.370 494.247 -359.052 -127.926 1040.458 -735.008 222.518 1586.668 -1110.965 565.953 2121.955 -1479.402 0 
-34900.357 1.612 103.357 -116.195 -145.147 15.215 239.326 410.585 371.960 594.848 966.316 728.704 950.369 1522.048 1085.449 1298.780 2066.665 1435.058 1 
-2631608.674 0.983 2538.345 2524.325 265.918 16.302 3087.105 331.498 507.707 3649.885 397.077 999.111 4212.665 462.656 1490.516 4764.189 526.924 1972.092 0 
-229447.189 1.943 2468.896 -397.007 1236.251 -2730.055 -760.062 633.261 -2471.029 -1123.117 30.271 -2212.003 -1486.171 -572.720 -1952.977 -1841.965 -1163.650 -1699.132 0 
-525576.639 0.915 827.306 9.826 825.773 49.382 -245.368 1091.770 -603.781 -500.561 1357.768 -1256.944 -755.754 1623.765 -1910.106 -1005.844 1884.443 -2550.206 0 
-127252.508 1.090 838.558 -699.589 461.381 -29.718 -1358.231 710.233 228.669 -2016.873 959.086 487.055 -2675.514 1207.938 745.441 -3320.983 1451.814 998.659 0 
-76146.928 1.395 2519.249 -2509.837 -9.980 217.334 -2898.019 107.739 -413.504 -3286.201 225.458 -1044.342 -3674.383 343.178 -1675.181 -4054.801 458.543 -2293.402 0 
-8270726.227 0.772 1789.770 650.173 -17.983 1667.401 989.617 560.727 2002.621 1329.061 1139.438 2337.840 1668.505 1718.148 2673.059 2001.160 2285.284 3001.574 1 
-43374.406 0.941 773.981 -88.825 104.363 761.751 -355.672 -330.014 1311.850 -622.519 -764.390 1861.950 -889.366 -1198.767 2412.049 -1150.876 -1624.457 2951.147 0 
-68995.606 1.000 641.584 46.729 49.163 637.988 356.281 -418.826 1135.648 665.832 -886.814 1633.307 975.384 -1354.803 2130.966 1278.745 -1813.431 2618.672 0 
-8078765.226 0.627 2089.669 -1177.568 1722.155 119.302 -1824.628 2062.575 286.419 -2471.688 2402.995 453.535 -3118.747 2743.416 620.652 -3752.865 3077.028 784.426 1 
-194837.661 1.304 323.083 415.508 13.336 90.028 9.550 409.534 -400.610 -396.407 805.733 -891.248 -802.365 1201.931 -1381.885 -1200.203 1590.205 -1862.710 1 
-94441.003 1.120 986.759 6.981 -18.506 -986.561 -256.338 440.123 -1518.372 -519.658 898.752 -2050.182 -782.978 1357.381 -2581.992 -1041.031 1806.837 -3103.166 0 
-1874074.921 0.717 351.700 258.833 -13.760 -571.970 314.126 247.283 128.958 369.419 508.327 829.885 424.713 769.370 1530.812 478.900 1025.193 2217.721 1 
-1504875.110 0.649 73.214 -6.599 63.741 36.814 -717.776 -168.493 89.680 -1428.953 -400.728 142.545 -2140.130 -632.962 195.411 -2837.083 -860.552 247.219 1 
-34378.502 0.559 146.854 -264.435 -170.681 568.471 3.325 -134.305 -131.159 271.084 -97.929 -830.789 538.844 -61.553 -1530.418 801.248 -25.905 -2216.055 0 
-72371.776 1.234 26.842 11.175 14.951 19.290 696.118 -209.547 226.543 1381.061 -434.046 433.796 2066.003 -658.544 641.050 2737.247 -878.553 844.158 1 
-76496.467 1.034 1332.218 10.915 -45.574 1526.175 -214.948 580.156 1179.840 -440.812 1205.885 833.504 -666.675 1831.615 487.169 -888.021 2444.830 147.760 0 
-3106175.600 1.906 1394.756 -822.356 -19.474 1126.364 -951.684 -756.178 1181.507 -1081.011 -1492.883 1236.650 -1210.338 -2229.588 1291.793 -1337.079 -2951.558 1345.833 1 
-603110.382 1.246 343.708 -211.194 -266.374 -58.717 410.697 -684.116 -23.476 1032.589 -1101.859 11.765 1654.481 -1519.601 47.006 2263.935 -1928.989 81.542 1 
-33334.224 0.612 1634.053 141.984 -2016.765 -10.028 392.091 -1559.077 528.923 642.198 -1101.389 1067.874 892.306 -643.701 1606.826 1137.411 -195.167 2134.998 0 
-49320.284 1.372 732.626 12.746 -91.661 2217.837 -211.690 -175.106 1507.087 -436.125 -258.550 796.337 -660.560 -341.995 85.586 -880.507 -423.771 -610.949 0 
-30915.986 0.556 368.376 14.066 -5.611 -368.065 117.296 -609.771 -800.309 220.526 -1213.930 -1232.553 323.756 -1818.090 -1664.797 424.921 -2410.166 -2088.396 0 
-2396282.390 0.658 905.866 909.887 -119.987 4.287 741.939 -494.716 -623.306 573.992 -869.444 -1250.898 406.045 -1244.172 -1878.491 241.456 -1611.406 -2493.531 0 
-638480.564 1.833 180.991 -52.160 56.269 -214.108 -527.435 -130.836 335.078 -1002.711 -317.941 884.263 -1477.987 -505.046 1433.449 -1943.757 -688.409 1971.650 1 
-5337906.891 0.642 1757.860 -1295.423 -1187.270 48.400 -1518.444 -1758.766 -383.056 -1741.465 -2330.262 -814.511 -1964.487 -2901.758 -1245.967 -2183.048 -3461.824 -1668.793 1 
-263270.117 0.552 48.325 13.284 6.493 -60.597 -572.716 -327.327 267.530 -1158.716 -661.147 595.658 -1744.716 -994.968 923.785 -2318.997 -1322.112 1245.350 1 
-74429.226 0.825 349.700 46.891 -342.124 187.073 667.991 6.065 -48.510 1289.091 354.253 -284.093 1910.191 702.442 -519.676 2518.869 1043.667 -750.548 0 
-19938.126 1.769 84.433 -50.697 -63.120 23.972 -411.852 -4.986 678.714 -773.007 53.149 1333.456 -1134.161 111.284 1988.199 -1488.093 168.256 2629.846 1 
-19844.905 1.111 1960.784 1675.188 -11.074 -1130.724 1171.934 -379.137 -1547.575 668.680 -747.201 -1964.426 165.425 -1115.264 -2381.277 -327.764 -1475.967 -2789.790 0 
-46678.712 1.036 2295.191 6.094 145.705 2834.975 611.244 141.917 2391.941 1216.394 138.129 1948.907 1821.544 134.341 1505.873 2414.591 130.628 1071.700 0 
-5520819.859 1.097 124.246 151.023 -76.084 -12.612 -407.576 34.524 -500.703 -966.175 145.131 -988.795 -1524.773 255.739 -1476.886 -2072.200 364.135 -1955.216 1 
-319980.808 0.510 557.843 553.141 -7.616 -71.870 914.852 -629.905 138.893 1276.562 -1252.195 349.656 1638.273 -1874.485 560.418 1992.749 -2484.329 766.966 0 
-2970727.611 0.661 435.944 -14.836 -613.292 -8.832 175.830 -82.816 -503.546 366.497 447.659 -998.259 557.164 978.135 -1492.973 744.018 1498.002 -1977.792 1 
-35623.064 0.574 871.283 -142.594 1102.850 -11.008 218.835 684.664 495.933 580.263 266.478 1002.875 941.691 -151.708 1509.817 1295.891 -561.531 2006.620 0 
-3609562.976 1.545 260.276 283.111 -33.693 44.231 -107.308 -666.849 -51.615 -497.728 -1300.005 -147.461 -888.147 -1933.161 -243.306 -1270.758 -2553.654 -337.235 1 
-110171.565 1.151 1306.608 -1677.990 112.905 -20.666 -1179.521 397.636 -503.321 -681.051 682.368 -985.977 -182.582 967.100 -1468.633 305.918 1246.137 -1941.635 0 
